,comment,label_id,comment_len_by_words
9453,با سلام لازم دونستم برای اون دسته از عزیزانی که میگن این گوش فرمت hd رو پخش نمیکنه بگم که فقط کافیه نرم افزار MX Player رو که تو اکثر سایت‌های دانلود نرم افزار آندروید موجوده دانلود کرد#کن,0,38.0
3414,این اسکنر قادر به تهیه اسکن با وضوح dpi بود#باش,0,10.0
14734,کلا تا ایراد داره اول اینکه خیلی سرو صدا داره دوم اینکه از زیاد انتظار پرینت خوب نداشته باشین چاپ رنگ تعریف نداره,-2,23.0
2719,نرم افزار سیستم عامل موجود بر روی تبلت جدید فوجیتسو همان طور که گفت#گو سیستم عامل محبوب قدرتمند اندروید بود#باش,1,20.0
1586,مرسی از دیجی کالا عزیز,0,5.0
6449,در نهایت برنامه مانند ماشین حساب تقویم صندوق پست الکترونیک ضبط صدا DLNA بازی Fruit Ninja بازی جت اسکی نرم افزار Kingsoft Office فیس‌بوک Twitter چند برنامه دیگر بر روی سیستم عامل MediaPad FHD به صورت پیش فرض قرار داشت#دار,0,40.0
12712,اما HX توانایی ضبط ویدیو Full HD با سرعت فر بر ثانیه صدا استریو را نیز داشت#دار,0,17.0
2478,به طوری که با استفاده از فن آورد#آور نوین Palm Proof این تاچ پد توانایی تشخیص بین ضربات انگشت برای کلیک ضربات انتهای کف دست را داشت#دار تا به ضربات انتهای کف دست ترتیب اثر داد#ده,1,36.0
9670,در ضمن یک حسگر نور سنج برای تنظیم نور صفحه نمایش بنابر شرایط محیط نیز وجود داشت#دار که بصورت اتوماتیک نور داد#ده صفحه نمایش را کم یا زیاد نمود#نما,1,29.0
11586,با استفاده از برنامه Google Sky Map گوش را به هر سو آسمان که نشانه رفت#رو نقشه زنده آن به همراه همه اجرام اطلاعات برای شما به نمایش در آمد#آ,0,30.0
2847,شاید بهتر بود#باش که ال‌جی بر روی این گوش از نسخه سیستم عامل اندروید استفاده نمود#نما,0,16.0
151,به نظر من که واقعا عالیست هم کیفیت عکس هم فیلمبرداری مطمئن بود#باش که از خرید پشیمان نمیشوید,2,18.0
10807,ابعاد آن میلی‌متر قطر آن نیز حدود میلی متر بود#باش,0,10.0
2909,پنل Super IPS+ استفاده شده نه تنها روشنایی فوق‌العاده داشت#دار به راحت می‌توان در تمام شرایط نوری با آن کار کرد#کن بلکه زاویه دید آن نیز بی نظیر #است چنین صفحه نمایش را تا به امروز بر روی هیچ تبلتی مشاهده کرد#کن,2,42.0
8408,طراح ساخت باز هم محصولات تولید اپل باز هم جنس بدنه ساخت بی نقص,2,14.0
4159,در حالت اتوماتیک عکس گرفته شده تا حد پایین از حد متوسط #است یعنی عکس تار #هست,-1,17.0
7657,حداکثر روشنایی این پنل چندان زیاد نیست وقت این موضوع را در کنار براق بودن نمایشگر در نظر گرفت#گیر به این نتیجه رسید#رس که این نوت‌بوک مناسب استفاده در محیط غیر مسقف در نور روز بود#باش,-1,36.0
13513,از هر نظر تستش کرد#کن,0,5.0
796,تو رده خودش بهترینه ولی به صرفه نیست,0,8.0
8577,با استفاده از پور کابل HDMI نیز توانست#توان دوربین را به تلویزیون دیجیتال وصل کرد#کن تا با کیفیت خیلی بالا تصاویر را شاهد بود#باش,2,24.0
9823,نظر من خرید یک دوربین فوج #است,0,7.0
5038,premium اولیه عرضه شده هم زمان با مدل core دارا هارد گیگ سفید رنگ با درایو براق فلز نما,0,19.0
393,به روز رساند#رسان کیفیت عکس گرفته شده توسط Ixus HS در سطح خوبی قرار داشت#دار,1,15.0
8925,قابلیت هایی مانند USB Host گواه PlayStation همچنین قابلیت مالت مدیا خاص آن این تبلت را به یک از بهترین تبلت‌های هانی کامبی موجود در بازار تبدیل کرد#کن,2,28.0
12115,هم زیباست هم تمام امکانات رو با هم داره,1,9.0
717,در حالت کلی واسه دانشجو رشته مهندس انتخاب عالی هستش,2,10.0
10323,SX IS نیز مجهز به دستگیره کاملا بزرگ بود#باش که در دست گرفتن دوربین را برای عکاس در بزرگنمایی بالا کاملا ساده کرد#کن باعث شد#شو که با اطمینان بیشتر آن را در دست گرفت#گیر در ضمن لرزش کمتر نیز داشت#دار,2,40.0
7901,این میزان بدین معناست که در مصارف روزمره عادی E۱- توانست#توان بین تا بسته به نوع پردازنده پردازشگر گرافیکی شارژ داد#ده کند,0,22.0
10621,بعد از یک سال هم واقعا ارزششو داشت,2,8.0
4277,در نهایت اگر به دنبال کامل بهترین مالت مدیا پلیر همراه موجود در بازار #هست iPod Touch نسل پنجم تنها انتخاب شما بود#باش,2,23.0
7098,پس از این گوش گوشی‌های دیگر مانند Sony Xperia Z/ZL همچنین Oppo نیز با صفحه نمایش مشابه معرف گردیدند,0,19.0
3571,این میزان بدین معناست که در مصارف روزمره عادی E۱- توانست#توان بین تا بسته به نوع پردازنده پردازشگر گرافیکی شارژ داد#ده کند,0,22.0
8915,ویدئو پلیر این تبلت نیز از ظاهر بسیار خوبی برخوردار #است ولی متاسفانه این تبلت همانند اکثر تبلت هایی که از پردازنده Tegra استفاده میکنند نمیتواند ویدئو Full HD را روان پخش کند,-1,33.0
1511,اما بر خلاف Note ٫۱ که یک تبلت افق #است طراح این تبلت به صورت عمودیست,0,16.0
11716,بدین ترتیب که مثلا اگر دوربین را بر روی مود SR Auto قرار داد#ده به یک دوربین کاملا خودکار در عکاس تبدیل شد#شو کافیست که آن را به سو سوژه نشانه رفت#رو دکمه شاتر را بفشارید تا دوربین خود به صورت هوشمند نوع صحنه شرایط نوری نقاط فوکوس دیگر پارامترها را تشخیص داد#ده همه تنظیمات را بر روی بهترین حالت قرار داد#ده تا بهترین با کیفیت عکس تولید شد#شو,2,69.0
10612,به قول همه بعد از این همه انتظار گوش آیفون بالاخره از راه رسید,0,14.0
12305,واقعا قلم فوق العادست,2,4.0
5894,این دوربین از یک هند کم سون با قیمت خیلی بالا چیز کم نداره هم عکس خوبی میگیره هم فیلم عالی حتی زوم اپتیکالش هم از هند کم بیشتره,2,29.0
9782,من به کس این دوربین رو توصیه کرد#کن که خواست#خواه عکاس حرفه‌ای بشه ولی پول کم داره,1,17.0
9616,نسبت به قیمت فوق العادست,2,5.0
9423,وقت آماده شد#شو شروع به فیلم بردار کرد#کن نتیجه سه بعد کاملا واضح #است,0,14.0
1554,در توضیح تعداد از برنامه پیش فرض سامسونگ باید گفت#گو که برنامه Note برنامه ایست که به شما در طراح کارت با تعداد قالب پیش فرض کمک کرد#کن که توانست#توان آن را در قالب فایل PDF ذخیره نمود#نما,1,38.0
9485,زیرا تمام قطعات کاشت#کار برده در اکثر موبایل محصول یک شرکت بود#باش فقط قدرت ان‌ها کم زیاد #است,1,18.0
11209,صدا نیز به همان صورت Dolby Digital Channel ضبط شد#شو,0,10.0
2021,ولی اپل سعی کرده امکانات فعلی رو بهتر کنه بجا اینکه امکانات جدید به اضافه کنه,0,16.0
9927,پس از آن نیز مودهایی چون مود عکاس پرتره برای عکاس از چهره مود عکاس منظره یا Landscape یک مود جدید Effect مودهای Kids Pets به معنی کودک حیوان خانگی در آخر نیز مود ضبط ویدیو دید#بین,0,37.0
6484,واقعا از کار کردن با اون لذت میبرم از دیجی کالا هم بخاطر تعهد امانتداری برخورد خوب پرسنلش سپاسگزار راست الان هم داشت#دار با تبلتم کامنت میذارم,1,27.0
10502,کیفیت ضبط صدا میکروفون نیز خیلی خوب #است هرچند که گاه اوقات به نظر رسید#رس فقط صدا جلو را ضبط کرد#کن کاشت#کار به طرفین داشت#دار,1,25.0
14657,کیفیت صدا در حین مکالمشه,0,5.0
