,comment,label,length
2706,همانطور که گفتیم، gopro hd hero توانایی ضبط ویدیویی بسیار با کیفیت با رزولوشن بالای full hd رزولوشن ۱۰۸۰p در ۳۰ فریم بر ثانیه را دارد.,1.0,29.0
838,خدمات تندرستی fitness ممکن است در تمام مناطق در دسترس نباشد.,0.0,12.0
1435,هیچ گونه حافظه‌ی داخلی یا هارد دیسک وجود ندارد ویدیوها همگی بر روی کارت حافظه‌ی sd/sdhc/sdxc ذخیره می‌شوند.,0.0,19.0
6849,به طوری که می‌توان گفت در این زمینه، اکنون بی رقیب به نظر می‌رسد.,1.0,16.0
2688,اچ تی سی هم بدون دوربین دوم تولید کرده یعنی ضعف از این هم گرونتره.,0.0,16.0
4283,به هر صورت کانن قصد نداشته که رزولوشن را بالا ببرد سعی کرده که بر کیفیت عکس‌ها عملکرد دوربین در شرایط نوری ضعیف کار کند که اتفاقا خیلی هم خوب است.,1.0,32.0
3228,نخرین از دسش دادین,1.0,4.0
4961,کانن در طراحی آن خیلی استاندارد عمل کرده است.,1.0,9.0
5575,هرچند که این گوشی فلزی نیست، ولی از پلاستیک معمولی، بسیار مقاوم‌تر می‌باشد.,1.0,16.0
5039,رابط کاربری استاندارد اندروید نیز به شما کمک می‌کند تا به راحتی با آن کار کنید.,1.0,17.0
3001,تایپ کردن با کیبرد این تبلت در حالت عمودی با دو دست بسیار راحت است ولی در حالت افقی نیاز به کمی تمرین دارید تا به آن عادت کنید.,1.0,30.0
3854,به علاوه این گوشی دارای دو گیگابایت حافظه ram می‌باشد که تضمین کننده اجرای بی عیب نقص چندین برنامه به صورت همزمان است.,1.0,24.0
758,که همه‌ی این مودها بسیار جالب هستند.,1.0,8.0
4019,ضخامت دستگاه تنها ۱۸ میلی‌متر است که نسبت به مدل قبلی ۲۵ درصد باریک‌تر شده است.,1.0,16.0
5833,خیلی گوشی خوبیه نسبت به قیمتش همه چیزش خوبه با وجود این که یه ایرادش میتونه این باشه که تک هسته ایه گیگاهرتز سرعت نسبتا خوبیه من که تا حالا کم نیاوردم.,1.0,33.0
35,من با این گوشی حدودا هفته کار کردم واقعا نسبت به iphone هم انتن دهی بهتری داره هم تاچش خیلی بهتر شده واقعا عالیه,1.0,24.0
4599,اگر بافت غنی واضح تصاویر فول اچ دی را تجربه کنید، برنامه‌های تلویزیونی فیلم‌های دلخواه تان دیگر هرگز مانند گذشته نخواهند بود.,1.0,23.0
6664,جمع بندی بدون شک htc desire جزو بهترین گوشی‌های دو سیم کارته موجود در بازار است زیرا سایر آن‌ها اکثرا بسیار ساده ابتدایی هستند.,1.0,25.0
6751,iphone فقط از نظر کیفیت ساخت از رقبای خودش برتر هست,1.0,11.0
6728,با استفاده از فن آوری لرزش فراصوت فیلتر سنسور غبار احتمالی نشسته بر روی آن برطرف می‌شود.,1.0,18.0
6811,به روز رسانی: از نظر مقدار نویز، در حساسیت‌های پایین عکس‌های این دوربین وضعیت خیلی خوبی دارند.,1.0,20.0
106,صدای اسپیکرش خوبه خروجی هندزفریش عالیه فقط باید برایش یک هندزفری استریو تهیه کنید چون هندزفری‌های خودش جالب نیستن یه مورد که تنظیمات اکولایزر فکر نکنم داشته باشه، من که پیدا نکردم.,1.0,34.0
3591,تمامی این قابلیت‌ها در کنار طراحی مناسب البته کاربرد‌های فراوان آن، قلم note ۱۰٫۱ را به بزرگ‌ترین مزیت آن تبدیل نموده است که این محصول را در بازار متمایز می‌کند.,1.0,32.0
3458,کیفیت مکالمه بسیار عالی.,1.0,5.0
6122,ضد آب بودنش اون رو به یکی از بهترین گوشی‌ها تبدیل میکنه,1.0,12.0
2155,ایفای نقش به عنوان یکی از بهترین مدیا‌پلیر قابل حمل جهان با کیفیت نمایشگر فوق‌العاده oled اسپیکر‌های استریو.,1.0,19.0
941,همچنین تنوع مود بسیار خوبی برای انتخاب مود‌های مختلف عکاسی وجود دارد تا با آن‌ها بتوان عکس‌هایی با افکت‌های مختلف را ثبت نمود.,1.0,24.0
2498,واقعا گوشی عالی هستش,1.0,4.0
6557,اما کمپانی اپل ادعا کرده که کارکرد آن نسبت به ۴s بسیار بهتر شده است احتمالا در حالت استفاده عادی حدود روز می‌توانید از آن استفاده نمایید.,1.0,27.0
6043,در کل به راحتی میتوان گفت که تبلت sony یکی از زیباترین تبلت‌های موجود در بازار است.,1.0,18.0
2138,به نظر می‌رسد در این مدل با توجه به ارتقای سخت افزاری آن، همه چیز سریع‌تر بهتر نیز انجام گردد.,1.0,22.0
496,به محض اینکه دیدمش عاشقش شدم خریدم از همین سایت.,1.0,11.0
1126,من که خریدم بدی ازش ندیدم به شما هم پیشنهاد میکنم بخرید ضرر نمیکنید از هر نظر عالیه مخصوصا دوسیمکارته بودنش ویه چیز دیگه اینکه توی این رنج قیمت هیچ گوشی بهتر از این گیرتون نمیاد,1.0,36.0
4752,عالیه من دارم ۶ماه میشه تاحالا هنگ نکرده.,1.0,9.0
4031,معایب این دوربین: وزن نسبتا زیاد.,0.0,8.0
1748,از htc butterfly سره کسی که اکسپریاz رو بخره به هیچ وجه ضرر نکرده,0.0,14.0
6559,با این قیمت گوشی حتی نزدیک به این پیدا نمی‌کنید.,1.0,11.0
6375,به نظر من این pen اصلا کاربرد نداره!,0.0,9.0
1518,این دوربین توانایی عکاسی پیاپی با سرعت ۱۰ فریم بر ثانیه را نیز دارد که باز هم فوق العاده است.,1.0,21.0
4369,۱۱۲ گرم برای یک گوشی در این سطح فوق‌العاده است.,1.0,11.0
5223,با سلام به همه اولش می‌خواستم از همه دیجیکالایی‌ها به خاطر سایت خدماته عالیشون تشکر کنم,1.0,16.0
3683,به اندروید اپ گرید کنید عالی میشه,1.0,7.0
3939,کارکرد جالب‌تر آن، جائیست که از قابلیت لمس شناور آن بهره می‌برید.,1.0,14.0
5792,طراحی بسیار جالبی داره دارای سرعت انتقال عالی نرم‌افزارهای کارامد پشتیبانی از یو اس بی هست این امکانات در کنار گارانتی سازگار می‌تونه تضمین کننده کیفیت این هارد باشه..,1.0,31.0
3044,فوق العاده کم مصرف اسکن با حداکثر کیفیت فوق العاده کم جا شکیل بسیار با دوام الان روی میز کارمه من روزانه باهاش بیشتر از ۴۰ برگ اسکن میگیرم,1.0,29.0
1903,در پایین کیبورد، تاچ پد بزرگ دستگاه قرار دارد که از کیفیت حساسیت بسیار بالایی برخوردار است.,1.0,19.0
1420,سلام به نظر من xperia sl بهتره,0.0,7.0
5865,باتری به کار رفته در این گوشی یک باتری لیتیوم یونی ۱۵۰۰ میلی آمپر-ساعتی است که عملکرد خوبی را ارائه می‌نماید.,1.0,22.0
3609,برای مثال، بر خلاف اکثر آلترابوک‌ها که از بدنه‌های فلزی آلومینیومی استفاده می‌کنند، بدنه sleekbook کاملا پلاستیکیست.,0.0,20.0
2790,دوربین فیلم‌برداری gz-mg۲۵۵ از دیگر مدل‌های jvc است که کیفیت تصویری بسیار خوبی دارد.,1.0,16.0
2762,همان لبه‌های منحنی همان کلید دایره‌ای home در قسمت پایین البته نهایتا همان صفحه نمایش رتینای دوست داشتنی، البته کمی بزرگ‌تر.,1.0,23.0
1999,خود من روزانه ۲۰۰ پیامک ارسال میکنم موقع خرید همش این تو ذهنم بود دلم رو میزد ولی وقتی دستم گرفتم دیدم بازخورد دکمه هاش واقعا خوب راحته صدای آنچنانی هم نداره اصلا روی اعصاب نیست.,1.0,37.0
5886,بنابراین، fonepad می‌تواند تمامی وظایف یک گوشی هوشمند را نیز انجام دهد شما را از داشتن یک گوشی اندرویدی بی نیاز خواهد کرد.,1.0,24.0
3679,در کل باید گفت که nx۲۰۰۰ آپدیتی مناسب نسبت به nx۱۰۰۰ می‌باشد.,1.0,15.0
6541,در کل، عملکرد صفحه نمایش mediapad ۱۰ به واقع ما را خشنود نمود.,1.0,15.0
5856,یک نکته‌ای که بیشتر پرینترها با آن مشکل دارند در این یکی هم وجود دارد آن چیزی نیست به جز رسم خطوط با پهنای پیکسل در زمینه مشکی.,0.0,29.0
2845,اما کیفیت ساخت بدنه بخصوص قسمت در پوش باتری سیم کارت دارای کیفیت ساخت پایین در مقابل اثر انگشت، اثر پذیر می‌باشد.,0.0,24.0
1213,این گوشی هم دو سیمکارته,1.0,5.0
5035,بنابراین هر ایمیلی که به این پرینتر ارسال کنید فایلی الحاق شده با یکی از فرمت‌های قابل پشتیبانی را داشته باشد، فورا توسط این پرینتر چاپ می‌گردد.,1.0,28.0
148,در آخر لازم به ذکر است که تاچ پد g۵۸۰ به طور کامل از فرمان‌های چند-لمسی یا multi-touch پشتیبانی می‌کند.,1.0,22.0
