,comment,length,label_id
5956,همچنین اندازه بزرگ (که دزدیدن آن را آسانتر نگه داشتن آن را در یک دست سختتر میکند در حالی که نگه داشتن آیفون در یک دست بسیار آسان دلنشین است).,33.0,1
4492,گوشی عالی بود عالی‌تر شد.,6.0,4
6109,در مدل‌های پیشین هم به این مسئله اعتراض داشتیم ولی ظاهرا که پاناسونیک اقدامی برای حل آن نکرده است.,19.0,1
1478,مرورگری اینترنت در مرورگر استاندارد ویندوز یعنی internet explorer با وجود پشتیبانی آن از wi-fi با سرعتی مبهوت کننده صورت می‌پذیرد.,22.0,2
2304,دلیلش هم اینه اندروید۴ به طور پیش فرض برای رم ۱گیگ طراحی شده,13.0,3
1531,این ابعاد بسیار نزدیک به ابعاد گوشی موفق گلکسی اس می‌باشد که نسبت به گلکسی اس حدود ۱٫۵ سانتیمتر در طول میلی متر در عرض کوچک‌تر شده همچنین وزن ۱۱۱ گرمی آن نیز نسبت به گلکسی اس حدودا ۲۰ گرم سبک‌تر شده است.,43.0,2
2837,فلاش led این گوشی بسیار قدرتمند بوده کمک بسیاری در کاهش نویز تصویر در فضاهای با نور کم می‌کند.,20.0,3
465,صفحه نمایش بلندگوهاg۵۸۵ دارای یک صفحه نمایش ۱۵٫۶ اینچی است که دارای نور پس زمینه led بوده دقت ۱۳۶۶×۷۶۸ را ارائه می‌دهد.,27.0,2
6084,اما شاید محدود کننده‌ترین عامل آن توانایی پشتیبانی از تنها ۸۰ برگ کاغذ باشد.,15.0,1
660,در قسمت لبه پایینی دستگاه یک universal dock connector یک audio jack ۳٫۵ میلیمتری مشاهده می‌شود که بر خلاف iphone قابلیت پذیرش هر نوع هدفون با فیش ۳٫۵ میلیمتری را دارد.,32.0,2
5034,واقعا عالیه از همه نظر,5.0,4
849,کیفیت عکسش هم معمولیه فوق‌العاده نیست.,7.0,2
6219,بعد از دو ساعت پشت گوشی مقداری داغ شد که بعد از خاموش کردن صفحه دقیقه‌ای خنک شد.,19.0,1
4928,با در دست گرفتن این محصول اولین چیزی که به ذهنم رسید کیفیت ساخت فوق‌العاده همچنین مزیت‌های ios نسبت به اندروید بود!,23.0,4
875,البته مسلما همین امکانات باعث شده که شاهد قیمت بالای این تبلت باشیم، چرا که تبلت هایی مانند apple ipad یا asus tf۷۰۰ با رزولوشن تصویر بسیار بهتر قیمتی مشابه همین تبلت را دارند.,37.0,2
4287,رزلوشن این صفحه نمایش ۱۲۸۰x۸۰۰ بوده که تراکم پیکسلی بسیار بالایی را ارائه میدهد خواندن متون بر روی آن بسیار راحت لذت بخش است.,27.0,4
5059,الان روش اندروید ۴٫۲.۲ داره از نظر نرم افزاری بهترینه از نظر سخت افزاریم خیلی عملکرد خوبی داره.,20.0,4
2607,درسته قیمتش بالاست ولی اصلا قابل مقایسه با برندهای دیگه نیست.,12.0,3
1540,طبق استانداردهای cipa نیز باتری لیتیوم-یونی این دوربین توانایی پشتیبانی برای گرفتن تا ۳۳۰ شات را دارد.,18.0,2
613,تفاوتی که شاید تاثیر چشم گیری در کیفیت تصاویر ثبت شده ایجاد نمی‌کند.,14.0,2
2026,اما این بدان معنا نیست که کاربران دیگر از خرید این گوشی جالب پشیمان می‌شوند.,16.0,3
774,همچنین دارای مودهای داخلی hdr multiple exposure نیز می‌باشد.,10.0,2
1360,سه دکمه بر روی پنل سفید رنگ قرار گرفته‌اند که عملکردهای scan، copy pdf را بر عهده می‌گیرند.,20.0,2
6274,امکان اجرای دو برنامه‌ی third party یا خارجی به صورت همزمان وجود نداشت.,14.0,1
3222,اندروید هم که همیشه به روز هست,7.0,3
6505,این دو در کنار هم باعث می‌شوند تا کارکردن با sleekbook در فضاهای خارجی در زیر تابش نور آفتاب، مشکل باشد.,23.0,1
4443,شاید بتوان گفت بزرگترین نقطه قوت مزیت این دوربین به دیگر دوربین‌های رایج ورزشی غیر ورزشی، بهره گیری از یک لنز بسیار واید ۱۷۰ درجه است که تصاویری بسیار عریض خیره کننده ضبط می‌کند، قابلیتی که نقش موثری در خلق تصاویر مهیج زیبا در فعالیت‌های ورزشی ماجرا جویانه دارد.,52.0,4
4004,با چنین پردازنده قدرتمندی، اصلا جای تعجب نبود که تجربه کاری فوق العاده روانی حاصل شود.,18.0,4
202,"اما hx۱۰v مجهز به نمایشگر اینچی با رزولوشن ۹۲۱,۰۰۰ پیکسل می‌باشد.",16.0,2
4830,دوربین واقعا خوبیه، زمان سفارش این دوربین به خاطر نظر بعضی ازدوستان نسبت به عکسبرداری در حالت اتومات تردید داشتم.,22.0,4
850,اپل در retina macbook pro برای اولین بار به طور کامل از حافظه‌های خشک (ssd) به جای هارد درایوهای همیشگی استفاده کرده است.,25.0,2
1838,مطمئنا gps در مصرف باتری نقش زیادی را ایفا کرده است.,11.0,2
4773,فوکوس ماکرو نیز بسیار عالیست چرا که در این مود اجازه‌ی فوکوس عکاسی از سوژه‌هایی به نزدیکی سانتی متر را به شما می‌دهد.,24.0,4
4548,به نظر من برای کاربردهای خانگی معمولی گزینه بسیار مناسبی برای خرید محسوب میشه.,15.0,4
4795,اما یک ویژگی بسیار خوب که بین آن‌ها مشترک می‌باشد، گیرنده‌ی داخلی gps است.,16.0,4
3611,دوربینش خوبه (حداقل در مقایسه با n۹۵ ولی بهتر از اون نیست) سرعت گوشی عالی.,19.0,3
3026,سلام، من این گوشی رو یک ماهی هست که گرفتم گیر یا هنگ کوتاه زیاد داره اما آخرین نسخه اندروید را روش نصب کردم واقعا عالی شد-بدون هنگ-عالی-هیچ مشکلی در آنتن دهی وجود نداره فقط دوربینش ضعیفه,38.0,3
4759,خیلی کوچیک جمع جوره,4.0,4
940,پردازنده دو هسته‌ای snapdragon به کار رفته در این گوشی دارای قدرت پردازشی یک گیگاهرتز است ۷۶۸ مگابایت حافظه ram نیز برای آن در نظر گرفته شده است.,27.0,2
3023,بنابراین هر ایمیلی که به این پرینتر ارسال کنید فایلی الحاق شده با یکی از فرمت‌های قابل پشتیبانی را داشته باشد، فورا توسط این پرینتر چاپ می‌گردد.,28.0,3
6634,البته فیلم برداری آن با کیفیتqcif صورت می‌پذیرد که حداقل کیفیت در دوربین‌ها می‌باشد چندان چشم گیر نیست.,19.0,1
6369,همان‌طور که اشاره کردیم، این سیستم عامل بر مبنای سیستم عامل symbian با امکانات محدود طراحی ساخته شده است.,19.0,1
394,در پخش فیلم dvd، نیز این مقدار ساعت ۵۱ دقیقه بود.,13.0,2
2669,رابط کاربری استاندارد اندروید نیز به شما کمک می‌کند تا به راحتی با آن کار کنید.,17.0,3
3329,"من سه ماهه که دارمش تاچش خیلی خوبه,دوربینش عالیه,بازی‌ها رو راحت اجرا می‌کنه (سنگین‌ترین بازی‌ها یی که روش اجرا کردم: gta۳,modern combat ۲,asphalt۶,sport car challeng) من از همه نظر ازش راضیم بجز صفحه نمایشش که یه کمی کوچیکه ولی مطمعن باشید از خریدش پشیمون نمیشید.",49.0,3
5673,چنین سخت افزار قدرتمندی، محیط کاربری بسیار روانی را برای کاربر مهیا می‌کند.,15.0,4
4871,تجهیزات مختلفی برای این دوربین وجود دارد که می‌توانید آن‌ها را به صورت جداگانه خریداری کنید.,17.0,4
4504,بوسیله این نمایشگر می‌توانید کنترل‌های مختلف دوربین را در دست بگیرید.,12.0,4
4051,"از لحاظ کار کردن سرعت فوق العادست اما پیش از انتشار, کلیپ هایی از ایفون دیده شد که امکانات فوق العاده‌ای رو نشون میداد مثل کیبورد مجازی یا افتادن تصویر در خارج گوشی..",34.0,4
763,در قسمت جلوی این گوشی صفحه نمایش ۳٫۵ اینچی در زیر آن سه دکمه لمسی قرار گرفته‌اند.,18.0,2
2381,امکاناتش در اندازه قیمتش خوبه ولی اگه سیستم عامل آندروید بود بهتر می‌شد,13.0,3
5953,شاید تنها نکته‌ای که در مورد جنس بدنه iphone می‌توان گفت، خش پذیری نسبتا زیاد آن است.,19.0,1
